axiom,label
DisjointClasses(<http://dbpedia.org/ontology/Tax> <http://dbpedia.org/ontology/Aristocrat>),1
DisjointClasses(<http://dbpedia.org/ontology/TelevisionStation> <http://dbpedia.org/ontology/Broadcaster>),0.471247563
DisjointClasses(<http://dbpedia.org/ontology/MusicalWork> <http://dbpedia.org/ontology/Image>),0.999987802
DisjointClasses(<http://dbpedia.org/ontology/Jockey> <http://dbpedia.org/ontology/Artery>),1
DisjointClasses(<http://dbpedia.org/ontology/AustralianRulesFootballPlayer> <http://www.w3.org/2002/07/owl#Thing>),0
DisjointClasses(<http://dbpedia.org/ontology/InlineHockeyLeague> <http://dbpedia.org/ontology/Name>),1
DisjointClasses(<http://dbpedia.org/ontology/InlineHockeyLeague> <http://dbpedia.org/ontology/Agent>),0
DisjointClasses(<http://dbpedia.org/ontology/Venue> <http://dbpedia.org/ontology/Activity>),0.998857855
DisjointClasses(<http://dbpedia.org/ontology/Engine> <http://dbpedia.org/ontology/MusicalArtist>),1
DisjointClasses(<http://dbpedia.org/ontology/Novel> <http://www.w3.org/2002/07/owl#Thing>),0.259474312
DisjointClasses(<http://dbpedia.org/ontology/Infrastructure> <http://www.w3.org/2002/07/owl#Thing>),0.00071693
DisjointClasses(<http://dbpedia.org/ontology/MilitaryConflict> <http://www.w3.org/2002/07/owl#Thing>),0.405373185
DisjointClasses(<http://dbpedia.org/ontology/Egyptologist> <http://dbpedia.org/ontology/ComedyGroup>),1
DisjointClasses(<http://dbpedia.org/ontology/GolfPlayer> <http://dbpedia.org/ontology/Athlete>),0.094753577
DisjointClasses(<http://dbpedia.org/ontology/TelevisionStation> <http://dbpedia.org/ontology/Agent>),0.469785575
DisjointClasses(<http://dbpedia.org/ontology/Caterer> <http://dbpedia.org/ontology/Company>),1
DisjointClasses(<http://dbpedia.org/ontology/Camera> <http://dbpedia.org/ontology/MixedMartialArtsLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/RaceHorse> <http://dbpedia.org/ontology/MouseGene>),1
DisjointClasses(<http://dbpedia.org/ontology/Band> <http://dbpedia.org/ontology/RoadTunnel>),1
DisjointClasses(<http://dbpedia.org/ontology/MilitaryVehicle> <http://dbpedia.org/ontology/ComicsCharacter>),1
DisjointClasses(<http://dbpedia.org/ontology/SportFacility> <http://dbpedia.org/ontology/Place>),0
DisjointClasses(<http://dbpedia.org/ontology/SoftballLeague> <http://dbpedia.org/ontology/Medicine>),1
DisjointClasses(<http://dbpedia.org/ontology/SportsLeague> <http://dbpedia.org/ontology/Organisation>),0.107234241
DisjointClasses(<http://dbpedia.org/ontology/Cricketer> <http://dbpedia.org/ontology/Agent>),0.017911728
DisjointClasses(<http://dbpedia.org/ontology/Article> <http://www.w3.org/2002/07/owl#Thing>),0.446378236
DisjointClasses(<http://dbpedia.org/ontology/Single> <http://dbpedia.org/ontology/Cheese>),1
DisjointClasses(<http://dbpedia.org/ontology/SubMunicipality> <http://dbpedia.org/ontology/Place>),0.216580311
DisjointClasses(<http://dbpedia.org/ontology/RecordLabel> <http://dbpedia.org/ontology/Organisation>),0.102000684
DisjointClasses(<http://dbpedia.org/ontology/Weapon> <http://dbpedia.org/ontology/InlineHockeyLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/BaseballTeam> <http://dbpedia.org/ontology/BusCompany>),1
DisjointClasses(<http://dbpedia.org/ontology/Producer> <http://dbpedia.org/ontology/Church>),1
DisjointClasses(<http://dbpedia.org/ontology/PeriodicalLiterature> <http://dbpedia.org/ontology/HollywoodCartoon>),1
DisjointClasses(<http://dbpedia.org/ontology/Noble> <http://dbpedia.org/ontology/SpeedSkater>),1
DisjointClasses(<http://dbpedia.org/ontology/ChemicalSubstance> <http://dbpedia.org/ontology/ReligiousBuilding>),1
DisjointClasses(<http://dbpedia.org/ontology/Software> <http://dbpedia.org/ontology/Comic>),1
DisjointClasses(<http://dbpedia.org/ontology/Song> <http://dbpedia.org/ontology/TelevisionSeason>),1
DisjointClasses(<http://dbpedia.org/ontology/Parliament> <http://dbpedia.org/ontology/Community>),0.993710692
DisjointClasses(<http://dbpedia.org/ontology/Image> <http://dbpedia.org/ontology/Book>),0.999987698
DisjointClasses(<http://dbpedia.org/ontology/Singer> <http://dbpedia.org/ontology/ProgrammingLanguage>),1
DisjointClasses(<http://dbpedia.org/ontology/Library> <http://dbpedia.org/ontology/Place>),0.524349286
DisjointClasses(<http://dbpedia.org/ontology/Shrine> <http://dbpedia.org/ontology/ArchitecturalStructure>),0.861007463
DisjointClasses(<http://dbpedia.org/ontology/HorseTrainer> <http://www.w3.org/2002/07/owl#Thing>),0.071917808
DisjointClasses(<http://dbpedia.org/ontology/BusCompany> <http://dbpedia.org/ontology/ClericalAdministrativeRegion>),1
DisjointClasses(<http://dbpedia.org/ontology/Valley> <http://dbpedia.org/ontology/Place>),0.676377953
DisjointClasses(<http://dbpedia.org/ontology/LaunchPad> <http://dbpedia.org/ontology/HistoricPlace>),1
DisjointClasses(<http://dbpedia.org/ontology/MusicGenre> <http://dbpedia.org/ontology/Disease>),0.999093929
DisjointClasses(<http://dbpedia.org/ontology/SpeedwayRider> <http://dbpedia.org/ontology/AutomobileEngine>),1
DisjointClasses(<http://dbpedia.org/ontology/Architect> <http://dbpedia.org/ontology/Marriage>),1
DisjointClasses(<http://dbpedia.org/ontology/Genre> <http://dbpedia.org/ontology/BritishRoyalty>),1
DisjointClasses(<http://dbpedia.org/ontology/Restaurant> <http://dbpedia.org/ontology/Game>),0.999397469
DisjointClasses(<http://dbpedia.org/ontology/ChessPlayer> <http://www.w3.org/2002/07/owl#Thing>),0.013888889
DisjointClasses(<http://dbpedia.org/ontology/HockeyTeam> <http://www.w3.org/2002/07/owl#Thing>),0.524517558
DisjointClasses(<http://dbpedia.org/ontology/Vodka> <http://dbpedia.org/ontology/Beverage>),0.271966527
DisjointClasses(<http://dbpedia.org/ontology/Genre> <http://dbpedia.org/ontology/TopicalConcept>),0.135891518
DisjointClasses(<http://dbpedia.org/ontology/WaterRide> <http://dbpedia.org/ontology/Humorist>),1
DisjointClasses(<http://dbpedia.org/ontology/UnitOfWork> <http://dbpedia.org/ontology/Senator>),1
DisjointClasses(<http://dbpedia.org/ontology/MilitaryConflict> <http://dbpedia.org/ontology/SocietalEvent>),0.497424107
DisjointClasses(<http://dbpedia.org/ontology/RugbyLeague> <http://dbpedia.org/ontology/Statistic>),1
DisjointClasses(<http://dbpedia.org/ontology/Animal> <http://www.w3.org/2002/07/owl#Thing>),0.002115774
DisjointClasses(<http://dbpedia.org/ontology/RaceHorse> <http://dbpedia.org/ontology/Animal>),0.155232155
DisjointClasses(<http://dbpedia.org/ontology/Capital> <http://dbpedia.org/ontology/Place>),0.458085452
DisjointClasses(<http://dbpedia.org/ontology/PoloLeague> <http://dbpedia.org/ontology/Organisation>),0
DisjointClasses(<http://dbpedia.org/ontology/Cricketer> <http://dbpedia.org/ontology/MilitaryVehicle>),1
DisjointClasses(<http://dbpedia.org/ontology/Painter> <http://dbpedia.org/ontology/Person>),0.151133648
DisjointClasses(<http://dbpedia.org/ontology/Sales> <http://www.w3.org/2002/07/owl#Thing>),0.002150827
DisjointClasses(<http://dbpedia.org/ontology/Producer> <http://dbpedia.org/ontology/Archeologist>),1
DisjointClasses(<http://dbpedia.org/ontology/Planet> <http://dbpedia.org/ontology/Prison>),1
DisjointClasses(<http://dbpedia.org/ontology/Monarch> <http://dbpedia.org/ontology/Senator>),1
DisjointClasses(<http://dbpedia.org/ontology/ProgrammingLanguage> <http://dbpedia.org/ontology/Crustacean>),1
DisjointClasses(<http://dbpedia.org/ontology/Crustacean> <http://dbpedia.org/ontology/Hotel>),1
DisjointClasses(<http://dbpedia.org/ontology/Animal> <http://dbpedia.org/ontology/SocietalEvent>),1
DisjointClasses(<http://dbpedia.org/ontology/Race> <http://dbpedia.org/ontology/TelevisionHost>),1
DisjointClasses(<http://dbpedia.org/ontology/Software> <http://dbpedia.org/ontology/Film>),0.998317777
DisjointClasses(<http://dbpedia.org/ontology/ClubMoss> <http://dbpedia.org/ontology/Mountain>),1
DisjointClasses(<http://dbpedia.org/ontology/RecordLabel> <http://www.w3.org/2002/07/owl#Thing>),0.096699726
DisjointClasses(<http://dbpedia.org/ontology/Ambassador> <http://dbpedia.org/ontology/GridironFootballPlayer>),0.999772339
DisjointClasses(<http://dbpedia.org/ontology/Comedian> <http://www.w3.org/2002/07/owl#Thing>),0.043754175
DisjointClasses(<http://dbpedia.org/ontology/Attack> <http://www.w3.org/2002/07/owl#Thing>),0.718574109
DisjointClasses(<http://dbpedia.org/ontology/RugbyClub> <http://dbpedia.org/ontology/Synagogue>),1
DisjointClasses(<http://dbpedia.org/ontology/Pope> <http://dbpedia.org/ontology/WorldHeritageSite>),1
DisjointClasses(<http://dbpedia.org/ontology/Non-ProfitOrganisation> <http://dbpedia.org/ontology/Agent>),0.376010782
DisjointClasses(<http://dbpedia.org/ontology/HandballLeague> <http://dbpedia.org/ontology/Agent>),0
DisjointClasses(<http://dbpedia.org/ontology/Single> <http://dbpedia.org/ontology/RouteOfTransportation>),0.999962141
DisjointClasses(<http://dbpedia.org/ontology/VolleyballLeague> <http://dbpedia.org/ontology/LaunchPad>),1
DisjointClasses(<http://dbpedia.org/ontology/Brewery> <http://dbpedia.org/ontology/Company>),0.155006859
DisjointClasses(<http://dbpedia.org/ontology/CricketTeam> <http://dbpedia.org/ontology/Organisation>),0.510360706
DisjointClasses(<http://dbpedia.org/ontology/AmateurBoxer> <http://dbpedia.org/ontology/Agent>),0
DisjointClasses(<http://dbpedia.org/ontology/Poet> <http://dbpedia.org/ontology/Writer>),0.274854275
DisjointClasses(<http://dbpedia.org/ontology/MilitaryStructure> <http://dbpedia.org/ontology/Type>),0.999298738
DisjointClasses(<http://dbpedia.org/ontology/Linguist> <http://dbpedia.org/ontology/Agent>),0.152165999
DisjointClasses(<http://dbpedia.org/ontology/Enzyme> <http://dbpedia.org/ontology/Tunnel>),1
DisjointClasses(<http://dbpedia.org/ontology/Sound> <http://dbpedia.org/ontology/Article>),0.974080772
DisjointClasses(<http://dbpedia.org/ontology/TennisTournament> <http://dbpedia.org/ontology/Event>),0
DisjointClasses(<http://dbpedia.org/ontology/Jockey> <http://dbpedia.org/ontology/Agent>),0.163249211
DisjointClasses(<http://dbpedia.org/ontology/Play> <http://dbpedia.org/ontology/TelevisionSeason>),1
DisjointClasses(<http://dbpedia.org/ontology/Amphibian> <http://dbpedia.org/ontology/Cricketer>),1
DisjointClasses(<http://dbpedia.org/ontology/Automobile> <http://www.w3.org/2002/07/owl#Thing>),0.301064931
DisjointClasses(<http://dbpedia.org/ontology/MouseGene> <http://www.w3.org/2002/07/owl#Thing>),0
DisjointClasses(<http://dbpedia.org/ontology/FormulaOneTeam> <http://dbpedia.org/ontology/RoadTunnel>),1
DisjointClasses(<http://dbpedia.org/ontology/MythologicalFigure> <http://dbpedia.org/ontology/Automobile>),1
DisjointClasses(<http://dbpedia.org/ontology/CelestialBody> <http://www.w3.org/2002/07/owl#Thing>),0
DisjointClasses(<http://dbpedia.org/ontology/Race> <http://dbpedia.org/ontology/Parish>),0.999842743
DisjointClasses(<http://dbpedia.org/ontology/Skater> <http://dbpedia.org/ontology/Capital>),1
DisjointClasses(<http://dbpedia.org/ontology/Fashion> <http://www.w3.org/2002/07/owl#Thing>),0.616517286
DisjointClasses(<http://dbpedia.org/ontology/ChessPlayer> <http://dbpedia.org/ontology/Agent>),0.013888889
DisjointClasses(<http://dbpedia.org/ontology/Department> <http://dbpedia.org/ontology/AdministrativeRegion>),0.995416079
DisjointClasses(<http://dbpedia.org/ontology/RouteOfTransportation> <http://dbpedia.org/ontology/Infrastructure>),0.037480124
DisjointClasses(<http://dbpedia.org/ontology/ClassicalMusicArtist> <http://dbpedia.org/ontology/Artist>),0.037142857
DisjointClasses(<http://dbpedia.org/ontology/Conifer> <http://dbpedia.org/ontology/TelevisionEpisode>),1
DisjointClasses(<http://dbpedia.org/ontology/Canoeist> <http://dbpedia.org/ontology/Statistic>),1
DisjointClasses(<http://dbpedia.org/ontology/Mountain> <http://www.w3.org/2002/07/owl#Thing>),0.250782858
DisjointClasses(<http://dbpedia.org/ontology/Territory> <http://dbpedia.org/ontology/RugbyPlayer>),1
DisjointClasses(<http://dbpedia.org/ontology/Crater> <http://dbpedia.org/ontology/Venue>),1
DisjointClasses(<http://dbpedia.org/ontology/Synagogue> <http://dbpedia.org/ontology/Building>),0.622302158
DisjointClasses(<http://dbpedia.org/ontology/SubMunicipality> <http://dbpedia.org/ontology/Region>),0.92746114
DisjointClasses(<http://dbpedia.org/ontology/Jockey> <http://dbpedia.org/ontology/Tower>),1
DisjointClasses(<http://dbpedia.org/ontology/Painter> <http://dbpedia.org/ontology/Agent>),0.151017078
DisjointClasses(<http://dbpedia.org/ontology/AutomobileEngine> <http://dbpedia.org/ontology/Instrumentalist>),1
DisjointClasses(<http://dbpedia.org/ontology/Satellite> <http://dbpedia.org/ontology/BasketballLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/Altitude> <http://dbpedia.org/ontology/Species>),1
DisjointClasses(<http://dbpedia.org/ontology/Farmer> <http://dbpedia.org/ontology/Agent>),0.160171103
DisjointClasses(<http://dbpedia.org/ontology/Baronet> <http://dbpedia.org/ontology/District>),0.998461801
DisjointClasses(<http://dbpedia.org/ontology/FilmFestival> <http://dbpedia.org/ontology/MusicFestival>),1
DisjointClasses(<http://dbpedia.org/ontology/Sculpture> <http://dbpedia.org/ontology/Pyramid>),1
DisjointClasses(<http://dbpedia.org/ontology/RacingDriver> <http://dbpedia.org/ontology/Agent>),0.001241311
DisjointClasses(<http://dbpedia.org/ontology/BasketballTeam> <http://dbpedia.org/ontology/RecordLabel>),1
DisjointClasses(<http://dbpedia.org/ontology/Skyscraper> <http://www.w3.org/2002/07/owl#Thing>),0.145318352
DisjointClasses(<http://dbpedia.org/ontology/Single> <http://dbpedia.org/ontology/Database>),1
DisjointClasses(<http://dbpedia.org/ontology/Insect> <http://www.w3.org/2002/07/owl#Thing>),0.002213599
DisjointClasses(<http://dbpedia.org/ontology/SkiArea> <http://dbpedia.org/ontology/Place>),0.101265823
DisjointClasses(<http://dbpedia.org/ontology/Model> <http://dbpedia.org/ontology/Person>),0.42712831
DisjointClasses(<http://dbpedia.org/ontology/FictionalCharacter> <http://www.w3.org/2002/07/owl#Thing>),0.153673883
DisjointClasses(<http://dbpedia.org/ontology/Psychologist> <http://dbpedia.org/ontology/ClubMoss>),1
DisjointClasses(<http://dbpedia.org/ontology/TopicalConcept> <http://www.w3.org/2002/07/owl#Thing>),0.000577034
DisjointClasses(<http://dbpedia.org/ontology/TelevisionEpisode> <http://dbpedia.org/ontology/Comic>),0.999844455
DisjointClasses(<http://dbpedia.org/ontology/PublicTransitSystem> <http://dbpedia.org/ontology/Agent>),0.323170732
DisjointClasses(<http://dbpedia.org/ontology/Photographer> <http://dbpedia.org/ontology/Cleric>),0.999856569
DisjointClasses(<http://dbpedia.org/ontology/GridironFootballPlayer> <http://dbpedia.org/ontology/Entomologist>),1
DisjointClasses(<http://dbpedia.org/ontology/School> <http://dbpedia.org/ontology/FormulaOneTeam>),1
DisjointClasses(<http://dbpedia.org/ontology/HorseRider> <http://dbpedia.org/ontology/Agent>),0.078397213
DisjointClasses(<http://dbpedia.org/ontology/Gnetophytes> <http://dbpedia.org/ontology/Eukaryote>),0
DisjointClasses(<http://dbpedia.org/ontology/Galaxy> <http://dbpedia.org/ontology/CelestialBody>),0.673976608
DisjointClasses(<http://dbpedia.org/ontology/Parish> <http://www.w3.org/2002/07/owl#Thing>),0.500366193
DisjointClasses(<http://dbpedia.org/ontology/Skyscraper> <http://dbpedia.org/ontology/Place>),0.146067416
DisjointClasses(<http://dbpedia.org/ontology/SoccerPlayer> <http://dbpedia.org/ontology/Agent>),0.121487638
DisjointClasses(<http://dbpedia.org/ontology/SpeedSkater> <http://dbpedia.org/ontology/Temple>),1
DisjointClasses(<http://dbpedia.org/ontology/MythologicalFigure> <http://dbpedia.org/ontology/TelevisionSeason>),1
DisjointClasses(<http://dbpedia.org/ontology/Cartoon> <http://dbpedia.org/ontology/IceHockeyLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/President> <http://dbpedia.org/ontology/Person>),0.24112
DisjointClasses(<http://dbpedia.org/ontology/CanadianFootballTeam> <http://dbpedia.org/ontology/HandballLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/Engineer> <http://dbpedia.org/ontology/Person>),0.108124165
DisjointClasses(<http://dbpedia.org/ontology/AmusementParkAttraction> <http://dbpedia.org/ontology/ArchitecturalStructure>),0
DisjointClasses(<http://dbpedia.org/ontology/MemberOfParliament> <http://dbpedia.org/ontology/Governor>),1
DisjointClasses(<http://dbpedia.org/ontology/Biomolecule> <http://www.w3.org/2002/07/owl#Thing>),0.063529412
DisjointClasses(<http://dbpedia.org/ontology/Bodybuilder> <http://dbpedia.org/ontology/Athlete>),0.36
DisjointClasses(<http://dbpedia.org/ontology/SportsTeamMember> <http://dbpedia.org/ontology/AustralianRulesFootballPlayer>),1
DisjointClasses(<http://dbpedia.org/ontology/TelevisionHost> <http://www.w3.org/2002/07/owl#Thing>),0
DisjointClasses(<http://dbpedia.org/ontology/Tournament> <http://dbpedia.org/ontology/Atoll>),1
DisjointClasses(<http://dbpedia.org/ontology/Fungus> <http://dbpedia.org/ontology/Eukaryote>),0.024279061
DisjointClasses(<http://dbpedia.org/ontology/Cartoon> <http://dbpedia.org/ontology/Database>),1
DisjointClasses(<http://dbpedia.org/ontology/HorseTrainer> <http://dbpedia.org/ontology/OlympicResult>),1
DisjointClasses(<http://dbpedia.org/ontology/SportsTeamMember> <http://dbpedia.org/ontology/Lawyer>),1
DisjointClasses(<http://dbpedia.org/ontology/MythologicalFigure> <http://dbpedia.org/ontology/Agent>),0.267345051
DisjointClasses(<http://dbpedia.org/ontology/Play> <http://dbpedia.org/ontology/VideoGame>),1
DisjointClasses(<http://dbpedia.org/ontology/SportsTeam> <http://dbpedia.org/ontology/Agent>),0.084364283
DisjointClasses(<http://dbpedia.org/ontology/SportCompetitionResult> <http://dbpedia.org/ontology/Image>),1
DisjointClasses(<http://dbpedia.org/ontology/Mollusca> <http://dbpedia.org/ontology/Galaxy>),1
DisjointClasses(<http://dbpedia.org/ontology/Archive> <http://dbpedia.org/ontology/Marriage>),1
DisjointClasses(<http://dbpedia.org/ontology/Boxer> <http://dbpedia.org/ontology/Person>),0.119358572
DisjointClasses(<http://dbpedia.org/ontology/PoloLeague> <http://dbpedia.org/ontology/Watermill>),1
DisjointClasses(<http://dbpedia.org/ontology/FieldHockeyLeague> <http://dbpedia.org/ontology/CultivatedVariety>),1
DisjointClasses(<http://dbpedia.org/ontology/Flag> <http://dbpedia.org/ontology/Actor>),1
DisjointClasses(<http://dbpedia.org/ontology/BoardGame> <http://dbpedia.org/ontology/Device>),1
DisjointClasses(<http://dbpedia.org/ontology/SoccerPlayer> <http://www.w3.org/2002/07/owl#Thing>),0.121446153
DisjointClasses(<http://dbpedia.org/ontology/FormulaOneTeam> <http://dbpedia.org/ontology/TelevisionSeason>),1
DisjointClasses(<http://dbpedia.org/ontology/WrittenWork> <http://dbpedia.org/ontology/Website>),0.989489489
DisjointClasses(<http://dbpedia.org/ontology/LegalCase> <http://dbpedia.org/ontology/FashionDesigner>),1
DisjointClasses(<http://dbpedia.org/ontology/Song> <http://dbpedia.org/ontology/Manhwa>),1
DisjointClasses(<http://dbpedia.org/ontology/GaelicGamesPlayer> <http://dbpedia.org/ontology/Person>),0.042205965
DisjointClasses(<http://dbpedia.org/ontology/Hospital> <http://dbpedia.org/ontology/InlineHockeyLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/Senator> <http://dbpedia.org/ontology/Lymph>),1
DisjointClasses(<http://dbpedia.org/ontology/MountainRange> <http://dbpedia.org/ontology/Factory>),1
DisjointClasses(<http://dbpedia.org/ontology/Restaurant> <http://dbpedia.org/ontology/Building>),0.805985138
DisjointClasses(<http://dbpedia.org/ontology/RugbyPlayer> <http://dbpedia.org/ontology/Agent>),0.002584962
DisjointClasses(<http://dbpedia.org/ontology/CareerStation> <http://dbpedia.org/ontology/TimePeriod>),1
DisjointClasses(<http://dbpedia.org/ontology/Cemetery> <http://dbpedia.org/ontology/SoccerManager>),1
DisjointClasses(<http://dbpedia.org/ontology/Engine> <http://dbpedia.org/ontology/Device>),0.061462266
DisjointClasses(<http://dbpedia.org/ontology/Hotel> <http://dbpedia.org/ontology/ArchitecturalStructure>),0.398613518
DisjointClasses(<http://dbpedia.org/ontology/WrittenWork> <http://dbpedia.org/ontology/Song>),0.999662132
DisjointClasses(<http://dbpedia.org/ontology/RailwayStation> <http://dbpedia.org/ontology/Quote>),1
DisjointClasses(<http://dbpedia.org/ontology/NaturalEvent> <http://dbpedia.org/ontology/Lipid>),1
DisjointClasses(<http://dbpedia.org/ontology/Bridge> <http://dbpedia.org/ontology/HandballLeague>),1
DisjointClasses(<http://dbpedia.org/ontology/Tower> <http://dbpedia.org/ontology/Prefecture>),1
DisjointClasses(<http://dbpedia.org/ontology/ClericalAdministrativeRegion> <http://dbpedia.org/ontology/AdministrativeRegion>),0
DisjointClasses(<http://dbpedia.org/ontology/BroadcastNetwork> <http://dbpedia.org/ontology/Broadcaster>),0.476363636
DisjointClasses(<http://dbpedia.org/ontology/Treadmill> <http://dbpedia.org/ontology/Diploma>),1
DisjointClasses(<http://dbpedia.org/ontology/Novel> <http://dbpedia.org/ontology/TelevisionEpisode>),1
DisjointClasses(<http://dbpedia.org/ontology/IceHockeyPlayer> <http://www.w3.org/2002/07/owl#Thing>),0.048360922
DisjointClasses(<http://dbpedia.org/ontology/Employer> <http://dbpedia.org/ontology/Agent>),0.909090909
DisjointClasses(<http://dbpedia.org/ontology/Arena> <http://dbpedia.org/ontology/YearInSpaceflight>),1
DisjointClasses(<http://dbpedia.org/ontology/Philosopher> <http://dbpedia.org/ontology/Vicar>),0.98
DisjointClasses(<http://dbpedia.org/ontology/SportFacility> <http://dbpedia.org/ontology/ArchitecturalStructure>),1
DisjointClasses(<http://dbpedia.org/ontology/VolleyballPlayer> <http://dbpedia.org/ontology/Parliament>),1
DisjointClasses(<http://dbpedia.org/ontology/SoccerTournament> <http://dbpedia.org/ontology/Event>),0.007557355
DisjointClasses(<http://dbpedia.org/ontology/Altitude> <http://dbpedia.org/ontology/Novel>),1
DisjointClasses(<http://dbpedia.org/ontology/Lymph> <http://dbpedia.org/ontology/Film>),1
DisjointClasses(<http://dbpedia.org/ontology/Hospital> <http://dbpedia.org/ontology/ClassicalMusicArtist>),1
DisjointClasses(<http://dbpedia.org/ontology/Canal> <http://dbpedia.org/ontology/Stream>),0.734726688
DisjointClasses(<http://dbpedia.org/ontology/Religious> <http://www.w3.org/2002/07/owl#Thing>),0.045507585
DisjointClasses(<http://dbpedia.org/ontology/Bacteria> <http://dbpedia.org/ontology/Species>),0.050379572
DisjointClasses(<http://dbpedia.org/ontology/Painter> <http://dbpedia.org/ontology/Artist>),0.302908434
DisjointClasses(<http://dbpedia.org/ontology/Prefecture> <http://dbpedia.org/ontology/AdministrativeRegion>),0.707317073
DisjointClasses(<http://dbpedia.org/ontology/Enzyme> <http://www.w3.org/2002/07/owl#Thing>),0.090709422
DisjointClasses(<http://dbpedia.org/ontology/WinterSportPlayer> <http://dbpedia.org/ontology/Polysaccharide>),1
DisjointClasses(<http://dbpedia.org/ontology/Deputy> <http://dbpedia.org/ontology/Agent>),0.324561404
DisjointClasses(<http://dbpedia.org/ontology/WaterwayTunnel> <http://dbpedia.org/ontology/Vein>),1
DisjointClasses(<http://dbpedia.org/ontology/Work> <http://dbpedia.org/ontology/BusCompany>),1
DisjointClasses(<http://dbpedia.org/ontology/BoardGame> <http://dbpedia.org/ontology/Spacecraft>),1
DisjointClasses(<http://dbpedia.org/ontology/HistoricPlace> <http://dbpedia.org/ontology/Building>),0.691708783
DisjointClasses(<http://dbpedia.org/ontology/Bridge> <http://dbpedia.org/ontology/RouteOfTransportation>),0.588802724
DisjointClasses(<http://dbpedia.org/ontology/Surfer> <http://dbpedia.org/ontology/Jockey>),1
DisjointClasses(<http://dbpedia.org/ontology/Saint> <http://dbpedia.org/ontology/Person>),0.13487134
DisjointClasses(<http://dbpedia.org/ontology/RaceHorse> <http://dbpedia.org/ontology/Archaea>),1
DisjointClasses(<http://dbpedia.org/ontology/RadioHost> <http://dbpedia.org/ontology/Agent>),0.005063291
DisjointClasses(<http://dbpedia.org/ontology/GolfCourse> <http://www.w3.org/2002/07/owl#Thing>),0.455958549
DisjointClasses(<http://dbpedia.org/ontology/Organ> <http://www.w3.org/2002/07/owl#Thing>),0.720095694
DisjointClasses(<http://dbpedia.org/ontology/Plant> <http://dbpedia.org/ontology/Attack>),1
DisjointClasses(<http://dbpedia.org/ontology/Colour> <http://dbpedia.org/ontology/District>),0.998942359
DisjointClasses(<http://dbpedia.org/ontology/Single> <http://dbpedia.org/ontology/Project>),0.999261266
DisjointClasses(<http://dbpedia.org/ontology/Sculptor> <http://dbpedia.org/ontology/RacingDriver>),1
DisjointClasses(<http://dbpedia.org/ontology/University> <http://dbpedia.org/ontology/Priest>),0.991004498
DisjointClasses(<http://dbpedia.org/ontology/Fern> <http://dbpedia.org/ontology/Reptile>),1
DisjointClasses(<http://dbpedia.org/ontology/Vodka> <http://dbpedia.org/ontology/PublicTransitSystem>),1
DisjointClasses(<http://dbpedia.org/ontology/FootballMatch> <http://dbpedia.org/ontology/SocietalEvent>),0.70199113
DisjointClasses(<http://dbpedia.org/ontology/FilmFestival> <http://dbpedia.org/ontology/Event>),0.159763314
DisjointClasses(<http://dbpedia.org/ontology/Wine> <http://dbpedia.org/ontology/Beverage>),0.828467153
DisjointClasses(<http://dbpedia.org/ontology/Biathlete> <http://www.w3.org/2002/07/owl#Thing>),0.209497207
DisjointClasses(<http://dbpedia.org/ontology/Spacecraft> <http://dbpedia.org/ontology/AnatomicalStructure>),0.997468354
DisjointClasses(<http://dbpedia.org/ontology/VicePresident> <http://dbpedia.org/ontology/Politician>),1
DisjointClasses(<http://dbpedia.org/ontology/MeanOfTransportation> <http://dbpedia.org/ontology/Person>),0.990674743
DisjointClasses(<http://dbpedia.org/ontology/Casino> <http://dbpedia.org/ontology/MountainRange>),1
DisjointClasses(<http://dbpedia.org/ontology/WrestlingEvent> <http://dbpedia.org/ontology/Event>),0.250507099
DisjointClasses(<http://dbpedia.org/ontology/SpeedSkater> <http://www.w3.org/2002/07/owl#Thing>),0.173913043
DisjointClasses(<http://dbpedia.org/ontology/Municipality> <http://dbpedia.org/ontology/FashionDesigner>),1
DisjointClasses(<http://dbpedia.org/ontology/Drug> <http://dbpedia.org/ontology/SoccerManager>),0.999091134
DisjointClasses(<http://dbpedia.org/ontology/Galaxy> <http://dbpedia.org/ontology/Aristocrat>),1
DisjointClasses(<http://dbpedia.org/ontology/AustralianRulesFootballPlayer> <http://dbpedia.org/ontology/Athlete>),0.002594628
DisjointClasses(<http://dbpedia.org/ontology/SoccerTournament> <http://dbpedia.org/ontology/Lymph>),1
DisjointClasses(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/Lighthouse>),1
DisjointClasses(<http://dbpedia.org/ontology/Vodka> <http://dbpedia.org/ontology/Mountain>),1
DisjointClasses(<http://dbpedia.org/ontology/Tax> <http://dbpedia.org/ontology/Type>),1
DisjointClasses(<http://dbpedia.org/ontology/BritishRoyalty> <http://dbpedia.org/ontology/Agent>),0
DisjointClasses(<http://dbpedia.org/ontology/ArtistDiscography> <http://dbpedia.org/ontology/Book>),0.997311226
DisjointClasses(<http://dbpedia.org/ontology/Actor> <http://dbpedia.org/ontology/Agent>),0.146391515
